0.174396,-0.135825,-0.450001,-0.154637,0.019057,-0.417360,-0.505992,-0.148743,0.209537,-0.078952,0.115179,-0.308819,-0.232947,-0.081366,-0.497272,0.257221,-0.270227,-0.409789,-0.400240,-0.070352,-0.567878,-0.587690,-0.577090,-0.304220,-0.728240,-0.207891,0.172895,-0.151414,-0.465593,-0.045393,-0.025255,0.133757,0.065569,0.329578,0.017209,0.036725,0.007543,0.599235,0.304050,-0.557111,-0.543399,-0.351123,-0.382064,-0.124389,-0.121214,0.407135,-0.188034,-0.132829,0.035432,-0.451520,-0.513647,-0.399662,-0.604649,0.138726,-0.492391,-0.314537,-0.366460,0.207409,0.493691,0.583851,0.176741,0.510820,-0.197842,-0.853994,-0.985601,-1.306368,-0.842199,-0.068920,0.723594,-0.229738,-0.357668,-0.140650,0.064200,0.222271,0.133299,-0.196929,-0.691878,-0.833280,-0.379376,-0.776587,-1.202924,-0.650704,0.742882,0.427616,-0.175855,-0.470464,0.597755,-0.280816,-0.166234,-0.770485,-0.350812,0.255912,0.567086,-0.028352,-1.372417,-0.753569,0.843023,0.071295,-0.257889,-0.433062,-0.159245,-0.446901,-0.524291,-0.345158,0.763930,1.653313,1.010980,0.353197,-1.578338,-1.513716,-0.089019,-0.256445,-0.085563,-0.516036,-0.116069,-1.333588,-1.105522,0.491886,1.416064,1.387037,1.201435,-0.619860,-1.366538,-0.998915,-0.197508,-0.459890,-0.325140,-0.053434,0.038843,-1.612300,-1.060253,0.776929,1.634565,1.202310,0.417188,-0.745880,-1.267843,-1.192722,-0.363318,-0.622925,0.058042,-0.034834,0.211823,-1.145199,-1.228788,0.606968,1.513458,1.089692,-0.737473,-0.992209,-0.763362,-0.996092,-0.429486,0.059175,0.198129,0.374559,0.372460,-0.110314,-1.042940,-0.831484,-0.261781,-0.187102,-0.296988,-0.688837,-0.501693,-0.410471,-0.284321,-0.429056,0.173889,-0.154588,0.294861,0.100075,-0.678418,-0.060115,-0.527662,-0.044042,0.104441,0.288359,-0.445294,-0.618042,-0.057514,-0.126854,0.121774,-0.354524,0.212973,0.234653,-0.215015,0.424842,0.536698,0.315446,-0.507037,-0.550532,0.196377,0.164693,-0.212092,0.247943
-0.142471,0.245847,-0.435715,0.014942,-0.353821,-0.620712,-0.200896,-0.599005,-0.264833,-0.206669,0.231701,-0.449639,-0.152023,-0.338713,-0.413218,-0.181411,-0.166252,-0.347205,-0.208849,-0.670799,-0.643829,-0.245859,-0.817405,-0.394311,-0.762433,-0.634641,0.203048,-0.573627,-0.257632,0.094224,0.232306,-0.274655,-0.114538,0.013069,-0.291585,0.273010,0.307069,0.390006,0.036472,-0.204244,-0.130343,-0.783281,0.202136,0.027559,-0.316065,-0.394754,0.015103,0.142692,0.013836,-0.051707,-0.155290,-1.132381,-1.631256,-1.398402,-1.136071,-0.307409,-0.158200,0.294664,-0.488286,-0.239074,0.821377,0.500450,0.512591,0.208949,0.367619,-0.278299,-0.848685,-1.372042,-1.576425,-1.004052,-0.489511,-0.547499,-0.426178,0.250912,0.865094,0.580480,0.404211,-1.280411,0.029856,0.853275,-0.537236,-0.721997,-0.760657,-0.173028,0.106472,0.270449,-0.170662,0.332581,0.437482,1.054189,0.716275,-2.959274,-0.124070,0.707904,-0.485450,-0.562892,-0.803846,-0.360035,-0.145157,0.322189,0.056176,-0.123300,0.664032,1.348985,0.911317,-3.273535,1.378150,0.283266,-1.318223,-1.169883,-0.835398,-0.735921,-0.001866,0.120963,-0.558577,0.418846,0.937609,0.812941,-0.127924,-1.957906,1.774349,0.378950,-1.038226,-0.849694,-0.446109,-0.336957,0.258729,-0.205638,0.121253,0.589216,0.554584,0.248649,-1.119415,-0.458586,1.790505,0.406731,-0.679117,-0.519831,-0.210109,-0.233707,-0.258239,-0.622565,-0.284506,0.598831,0.860618,-0.637984,-1.393984,0.186329,1.398125,0.849591,-0.116672,-0.399843,-0.108132,-0.488427,0.330714,-0.271823,0.041114,0.021975,0.452720,-0.341747,0.387841,0.757197,1.012430,0.790249,0.581277,0.140480,-0.479106,-0.266724,0.197646,-0.421050,0.183326,-0.027285,-0.095217,-0.029853,0.663590,0.827762,0.132046,-0.241940,0.017040,-0.374845,-0.719023,-0.193786,-0.272676,-0.597374,-0.214875,0.084431,-0.095144,-0.188454,0.502034,0.276506,-0.141946,-0.007265,-0.271527,0.227219,-0.235919,-0.782779
0.241240,-0.163894,-0.250659,-0.239858,-0.350740,-0.138747,-0.348333,-0.316623,-0.386655,-0.589083,-0.328167,0.185118,-0.651099,-0.060480,-0.331582,-0.404483,-0.027894,0.313822,-0.091941,-0.151608,-0.009280,0.207709,0.023939,-0.271075,-0.326109,-0.093331,0.308818,-0.077930,-0.169348,-0.227599,0.218740,-0.376528,0.283855,0.258907,0.046778,0.016502,0.035364,0.765262,-0.480473,-0.218915,-0.340153,-0.340391,0.190456,0.384522,-0.421519,-0.210699,-1.088175,-1.194616,-1.872345,-1.678318,-1.195955,-0.733345,-0.218857,-0.652870,-0.486883,-0.502924,0.080042,-0.509571,-0.424109,-0.579171,-0.510905,-0.480627,-0.651853,-0.099487,-0.464668,0.105197,-0.411684,-0.715079,-0.294877,-0.430131,0.193036,-0.487803,-0.053878,0.192190,0.430907,0.871022,0.743708,0.132841,-0.255356,-0.311468,-0.214157,-0.464525,-0.414116,-0.126547,-0.134158,-0.553589,-0.041250,0.655209,1.119518,0.990796,0.818339,0.726849,-0.113366,-0.847117,-0.323481,-0.401216,-0.887162,-0.716130,0.229884,-0.180629,0.200212,0.726786,1.385025,1.607658,1.007321,1.423293,0.116167,-0.429209,-0.863017,-0.682478,-1.174109,-0.351344,0.024676,0.074779,-0.080681,-0.311789,0.064641,-0.371255,-0.338204,0.113392,-0.627530,-0.110714,-0.262265,-0.033158,-0.184497,0.119397,-0.526839,-0.136268,-0.250672,-0.833079,-0.766162,-1.447243,-1.655253,-1.230906,-1.203924,-0.128920,-0.433405,0.331180,0.115822,0.487771,-0.459849,0.372726,-0.817258,-1.007115,-1.756539,-1.318086,-1.231375,-1.076057,-0.459691,-0.492888,-0.347295,-0.207682,0.647808,0.102201,-0.185687,-0.245400,-0.829900,-0.845649,-1.373593,-1.165658,0.084840,0.201811,0.128904,-0.667277,-1.536101,-0.356364,0.307973,-0.064672,0.196950,0.247795,-0.268163,-0.425460,-0.003317,1.031600,1.111869,1.098634,0.058605,-0.513423,0.173760,0.195629,-0.461845,0.250553,0.096515,-0.529516,-0.202700,0.428564,0.296708,-0.048569,0.537230,0.180390,-0.315086,0.159697,-0.330976,-0.169228,0.122400,0.222550
-0.447315,0.088892,-0.503856,-0.497369,0.002764,-0.061367,0.276612,0.182747,0.229431,-0.153221,0.132475,-0.131569,-0.038544,0.174451,-0.144300,0.220780,-0.534469,-0.074834,0.185102,0.090653,-0.303845,-0.464291,0.093127,-0.760897,0.128539,-0.511355,0.051806,0.078006,-0.530313,-0.262522,-0.520010,0.396250,0.516165,0.657516,0.133063,0.861003,0.815623,0.021426,-0.426329,-0.757029,-0.304598,0.002476,0.250055,0.294578,0.299294,-0.365585,-0.974765,-1.064331,-1.369549,-1.200900,-0.246338,-0.038548,-0.241612,-0.096954,-0.976176,-0.232066,-0.503901,-0.529758,-0.627762,-0.673412,-0.454132,-0.805984,-0.478783,-0.434863,-0.865381,-0.529972,-0.849200,-0.753630,-0.261099,-0.337359,-0.457913,-0.382187,-0.467645,-0.301878,0.389511,1.661420,0.884269,-0.621575,-0.355563,-0.609535,-0.630795,-0.657128,-0.837809,-0.491288,-0.551034,-0.451855,0.036033,0.742070,1.211809,1.191462,-0.032467,-1.407677,-1.858536,-0.541042,-0.077277,-0.303383,-1.152285,-0.511642,-0.503415,0.253006,-0.373911,0.805582,1.081917,-0.006122,-1.307503,-1.631748,-0.848533,0.134256,0.071966,-0.429171,-0.898637,-0.345824,-0.494305,0.320615,-0.188518,0.783628,0.330374,0.004828,-0.077735,0.630660,-0.008204,-1.076733,0.059474,0.076369,-0.482631,-0.466049,0.294728,-0.205655,-0.173785,0.506712,0.954198,1.082753,1.585332,0.807868,-0.336507,-0.858255,-0.524316,-0.485150,0.345119,-0.039208,-0.216357,0.016651,-0.343839,0.290461,0.841635,1.838962,1.007217,1.026054,-0.642181,-0.989530,-1.205247,-0.014964,-0.482040,-0.037110,-0.693242,0.177481,-1.044738,-0.712431,-0.431667,0.091458,0.466692,-0.280710,-0.755902,-1.044738,0.018542,-0.424641,0.336820,-0.205583,0.012455,-0.308507,-0.246191,-0.989063,-1.223903,-0.751129,-0.582254,-0.735542,0.171718,0.072312,-0.481844,0.213980,-0.273946,-0.292883,0.065058,0.128521,-0.349373,-0.149402,-0.182646,0.103184,0.068580,0.348545,-0.229129,0.218752,-0.143422,0.128320,0.079856,-0.588405
0.036773,0.290300,0.289530,-0.456375,0.300148,-0.072008,-0.574854,-0.590543,-0.636463,-0.629919,-0.436075,-0.226091,-0.495643,0.083774,-0.154891,-0.367317,-0.187641,-0.252090,-0.170551,-0.643264,0.017444,-0.426205,-0.583307,-0.997082,-0.565016,0.012550,-0.033619,0.122569,0.268553,-0.307595,-0.456451,-0.190255,-0.544353,0.554653,0.171005,-0.277167,-0.391015,-1.118709,-0.747410,0.017225,-0.277693,-0.474164,0.259384,-0.572711,0.178555,0.214557,0.392228,0.967841,1.387766,1.427895,0.537336,-0.924771,-0.703016,-0.772975,-0.635379,-0.433560,-0.428930,0.101703,-0.485532,0.212733,0.397790,0.802978,1.514599,2.951671,0.800422,-0.395145,-1.084806,-1.521723,-0.683915,-0.174595,0.088300,0.189481,0.333484,0.155736,0.078520,1.074272,1.537443,1.723915,0.639925,-0.244767,-0.655477,-1.166215,-0.529774,-0.276862,-0.097997,0.317884,-0.232715,-0.048692,-0.117250,-0.258730,0.244934,0.936492,-1.094390,-0.585996,0.125410,-0.219710,-0.733542,-0.433875,0.049295,-0.614697,-0.044594,-0.846271,-1.295982,-1.241950,0.397848,1.306072,-0.714992,-0.731874,-0.233842,-0.107769,-0.350799,-0.440786,-0.169641,-0.288477,-0.528023,-1.065561,-1.748018,-1.619942,-0.585340,-0.725800,-1.443887,-1.528323,-0.602872,-0.597481,-0.557323,-0.028708,0.350024,0.282969,0.341869,-0.293487,-0.189972,-0.545686,-0.458589,-1.147124,-1.396229,-0.385110,-0.608605,-0.684659,-0.214212,-0.258664,-0.199573,0.244566,0.486580,0.769658,0.747463,0.873879,0.464923,0.362497,0.079415,0.396477,0.272495,0.264620,-0.302898,-0.525368,-0.453363,0.182665,0.417180,-0.021898,1.215679,0.733662,0.186886,0.492455,-0.118689,0.440858,-0.070733,-0.243332,0.195350,-0.049908,-0.162568,0.180807,-0.019614,0.094009,0.594926,0.567523,-0.120934,-0.458576,-0.380517,-0.879707,-0.293334,0.303705,-0.162662,0.106987,-0.507060,-0.614656,-0.600587,0.170518,-0.016082,0.169611,0.270920,0.279441,-0.424275,0.207040,-0.288649,-0.181144,-0.100116,0.192262
0.073369,-0.566327,-0.355163,0.152141,0.365459,0.042864,-0.284301,0.020451,-0.312518,0.147368,-0.358951,0.330817,-0.586952,-0.519984,-0.376593,0.306155,0.294674,0.219350,-0.245532,-0.576500,-0.333511,0.155408,-0.687689,-0.789074,-0.232932,-0.475140,-0.584346,-0.125545,0.228416,-0.065630,0.197429,0.073272,0.289279,0.197415,-0.224555,-0.268669,-0.938498,-0.954466,-1.079571,-0.164885,0.413698,0.124206,-0.553048,0.168537,-0.370007,0.409179,0.223494,-0.265127,0.180187,-0.094394,-0.016508,-1.358767,-1.228878,-1.585372,-0.182835,0.454062,0.100324,-0.104273,0.350654,0.381731,0.260034,-0.071036,-0.270326,0.041245,-0.273342,-1.335030,-2.214993,-2.501553,-1.494825,0.554556,-0.155877,0.158720,-0.521121,-0.157541,0.109275,-0.544550,-0.108912,-0.247598,0.550257,-0.046863,-0.483592,-0.701759,-1.474926,-0.583967,-0.410876,-0.151402,-0.556227,-0.122390,-0.194941,-1.240288,-0.949982,0.654066,1.322268,1.797698,0.853497,0.459904,-0.931934,-0.672516,-0.116885,-0.280191,0.363188,-0.066260,-0.491423,-1.485433,-1.764499,0.777102,0.808950,0.383571,0.667225,-0.024183,-0.610216,-0.408324,-0.577971,-0.401582,0.120236,0.602691,0.993426,-0.414972,-0.367988,0.905233,0.299363,0.379545,-0.248054,0.491590,-0.419893,-0.623553,-0.385102,0.005820,-0.072135,0.866360,1.434555,1.442530,0.497096,0.778448,0.321576,-0.197044,0.079699,-0.364043,-0.547172,-0.267840,-0.056945,-0.450025,-0.361832,0.215284,0.358764,0.867043,1.012658,0.492752,-0.673243,-0.102442,-0.235483,-0.589441,-0.429286,0.161465,-0.276505,0.077984,0.156376,-0.036164,-0.700191,-0.223291,-0.218028,0.257538,-0.195013,-1.179214,-0.426954,-0.539309,0.227051,0.402163,0.288957,0.306050,-0.541769,-0.169392,0.142009,-0.155844,-0.300806,-0.501875,-0.447730,-0.272532,-0.654614,-0.373185,-0.225699,-0.375819,-0.347138,0.165098,-0.431795,0.138873,-0.536014,0.171323,-0.516830,-0.166131,-0.538646,-0.310318,0.080954,-0.175299,0.223981,0.388611
0.248965,-0.229834,-0.514031,-0.319142,-0.039712,0.127943,0.044695,0.323582,0.305300,-0.468537,0.026970,-0.108474,-0.008659,-0.348043,0.130659,-0.509785,0.081356,-0.240960,-0.514552,0.395952,0.181278,0.723264,0.789258,1.095261,1.143416,0.977357,0.423917,-0.166987,-0.372526,-0.267504,0.122679,0.057145,-0.237638,-0.663008,-0.436761,-1.084817,-1.536550,-1.263171,-1.257617,-0.695817,-0.483692,-0.504150,-0.256847,0.219336,0.054333,-0.199133,0.320741,0.054195,-0.123082,-0.518383,-0.889343,-1.544520,-1.451216,-1.971837,-0.837522,-0.208591,-0.325360,-0.275793,-0.402535,0.307365,0.133295,0.147217,0.530660,0.478277,0.760185,0.357391,-1.092293,-1.208266,-0.787892,-0.766576,-0.347521,-0.088125,-0.437390,0.411875,0.172890,-0.042325,-0.547655,-0.000981,0.979427,1.289783,0.642455,-0.483457,-0.731405,-0.077334,-0.518759,-0.148449,0.275359,-0.107427,-0.294070,-0.222537,-0.567213,0.721798,1.138807,0.837021,0.785649,0.791899,-0.181015,-0.458113,-0.581929,-0.277386,-0.307359,-0.282795,-0.118176,-1.032513,-0.736432,0.173683,-0.418731,-0.458371,-0.501224,-0.188289,0.259112,0.048578,-0.510444,0.270273,0.293978,0.097763,-0.698053,-0.884609,0.281143,-0.100281,-0.407872,-0.955330,-0.908115,-0.467343,-0.313691,-0.417233,-0.325769,0.319255,-0.263154,0.468688,-0.583990,-1.771559,-0.184429,0.725324,0.250576,-0.607566,-1.178094,-0.893773,-0.254510,-0.573750,0.336590,-0.171927,0.390656,1.115850,0.057477,-1.604161,-1.860547,-0.923785,-1.005334,-1.025429,-0.614846,-0.442557,-0.544621,-0.216507,0.100886,0.456098,0.147829,0.616335,1.475418,0.917801,-0.567823,-1.459037,-0.522676,-0.364598,0.555669,-0.134132,0.206246,0.079484,-0.319479,0.283595,0.365888,0.234687,0.258017,1.005900,1.790543,1.613519,0.970894,-0.056511,-0.611381,-0.578606,0.285580,0.196510,-0.106033,-0.419063,-0.411950,0.009537,-0.290652,-0.381811,0.206458,-0.220434,-0.182738,-0.296251,0.044802,-0.356085,-0.158970,0.418454
-0.660106,0.078111,-0.210272,-0.525073,0.286475,-0.037013,-0.092294,-0.675304,0.143340,-0.373253,-0.333032,0.287278,-0.021889,-0.240728,-0.244164,0.102366,0.115532,-0.518030,0.286623,-0.475183,0.068446,-0.670434,0.067453,-0.184090,-0.590480,-0.043813,-0.488390,0.107040,0.273964,-0.245252,-0.549554,-0.404667,0.012044,-0.481472,-0.080626,-0.379768,-1.383405,-1.302579,-1.184307,-1.205916,-0.429383,-0.530048,-0.430663,0.314761,0.006048,0.461400,0.524519,1.203932,0.727657,0.857573,0.558897,-0.003702,-0.809917,-0.568131,-1.108682,-0.820342,-0.182162,0.350843,-0.383048,-0.377256,0.404666,0.679925,0.829267,1.362135,1.171663,0.682413,0.278578,-0.242928,-0.706840,-0.342369,-0.575809,0.039242,-0.650633,-1.277270,-1.662946,-1.035937,-1.315833,-1.498793,-1.869920,-1.653306,-0.617895,-0.456267,-0.211872,-0.628788,-0.626612,-0.355452,-0.585760,-0.018573,-0.222702,-0.060576,-0.567181,0.113470,-0.784502,-1.204000,-0.964120,-0.397260,-0.393792,-0.397393,-0.239641,-0.488825,-0.005860,0.186030,1.010875,1.430285,0.996998,1.656084,-0.675676,-1.052951,-0.877577,-0.563889,-0.266079,-0.039712,0.207476,0.112764,0.008279,0.211996,1.250932,1.326642,1.752504,1.402963,-0.881293,-0.516811,-0.527176,0.001280,-0.158274,0.168136,0.169998,-0.157001,0.454289,0.811145,0.678334,0.452023,0.466297,-0.519376,-0.739187,-0.379533,-0.122800,-0.672429,-0.669664,0.021678,0.146663,0.079880,0.137970,0.642782,0.325340,0.070278,-0.140033,-0.986386,-0.327938,0.174395,-0.621732,-0.183738,-0.119640,-0.443668,-0.061789,-0.450944,0.022552,-0.007070,0.533155,0.480059,-0.856648,-0.172999,0.635150,0.427844,-0.297814,-0.422494,-0.565684,-0.877842,0.011627,-0.507275,0.267511,-0.114023,-0.138146,-0.567911,-0.987876,-0.347128,-0.258296,0.276958,-0.379554,-0.391501,-0.373686,-0.490126,-0.242717,-0.301376,-0.042386,-0.676774,-0.883309,-0.883480,-0.700964,-1.082371,-0.452909,-0.284917,-0.170890,-0.075138,-0.363291,-0.121882
-0.056017,-0.158821,-0.005421,-0.202363,0.309083,0.276776,-0.495520,0.174565,0.008102,0.198606,0.071135,-0.607787,-0.408223,0.211486,-0.537446,0.121156,-0.038533,0.447832,-0.149811,-0.087654,0.256968,0.028247,0.094657,-0.344763,-0.569352,-0.040101,0.267821,0.015967,-0.257579,-0.390132,0.025098,-0.239548,-0.406826,0.332467,-0.166745,0.479713,0.357637,0.618760,0.238131,-0.135130,0.014351,-0.375347,-0.186634,0.415718,-0.441764,-0.229120,-0.031941,0.482514,0.097310,-0.653752,-0.981240,-0.472620,-0.532433,-0.585893,-0.178163,-0.164483,-0.355065,0.245947,-0.301497,0.489498,-0.078226,-0.260574,-0.534055,-0.727280,-0.750858,-0.876789,-1.174715,-0.727358,-0.140357,-0.164906,-0.210940,-0.492146,-0.508568,0.342685,-0.633317,-0.556681,-0.324734,1.193805,0.740137,-0.382942,-1.026447,-1.396780,-0.446268,0.052077,-0.458354,0.238790,0.228747,-0.016683,0.196370,-0.638326,-1.082105,1.041181,-0.008857,-1.372934,-1.375576,-1.223479,-1.081916,-0.274047,-0.217603,-0.127691,-0.187655,0.127548,0.959814,-0.086650,-1.923882,-0.897780,-1.111702,-0.441847,-0.969180,-0.451230,-0.667819,-0.158219,0.261206,-0.457652,-0.080246,0.397820,0.785962,-0.154614,-1.495203,-1.541373,0.201635,1.353612,0.112880,-0.633210,-0.739015,-0.652966,-0.430203,0.401024,0.486940,0.163553,-0.287707,-1.656850,-1.282334,-0.339157,0.504345,0.653886,0.544275,-0.412632,-0.710063,-0.628492,-0.468489,0.125247,-0.192093,0.355285,-0.748864,-1.406299,-0.005316,0.444980,0.434546,0.752669,0.319086,0.045211,-0.139246,-0.371126,-0.414855,0.263482,0.053708,0.435756,0.119622,-0.390105,0.767977,0.217791,0.323587,-0.237065,-0.005101,-0.134473,-0.104571,0.297558,-0.547264,-0.219861,0.305914,0.456739,0.242787,-0.672861,-1.310885,-1.719293,-1.311984,-0.403824,-0.321748,-0.459612,0.188456,0.288531,0.177081,0.114664,0.084125,-0.117677,0.397087,0.232690,-0.095278,0.276499,0.160290,0.234579,-0.250127,-0.575132,-0.190754,0.368176
-0.399990,0.329967,-0.286153,-0.578538,-0.096532,0.157613,-0.219215,0.360879,-0.502312,-0.526205,-0.137145,-0.153646,-0.533215,0.179050,-0.004213,-0.108264,-0.213050,0.429812,-0.181253,-0.057197,-0.195241,0.105942,-0.168429,-0.809067,-0.584325,-0.142134,0.051234,0.051830,-0.091631,0.365559,0.269375,0.242319,-0.215207,-0.102893,-0.232585,-0.896398,-1.349039,-1.415998,-1.335687,-0.850840,-0.555408,-0.180927,0.063352,-0.391490,-0.079648,0.429850,0.135159,-0.124851,0.424623,1.213151,1.670323,0.949031,-0.365549,-0.947466,-0.869610,-0.623820,-0.067015,-0.538021,0.377795,0.194610,1.193608,0.201152,-0.841424,-2.110555,-1.640411,-0.124563,0.244640,-0.324224,-0.578209,-0.279875,-0.554139,0.397337,0.297458,0.238533,0.893509,-0.208768,-1.226057,-0.265356,0.227084,-0.034677,0.382421,0.261877,-0.721394,-0.002176,-0.388842,-0.519018,-0.169153,-0.415829,-1.132023,-0.791997,0.569251,0.056402,-0.485604,-0.846015,-0.683206,-0.723583,-0.804433,-0.491888,-0.226731,-0.342292,-0.026908,-0.964512,-0.653428,-0.137940,0.124718,-0.277075,-1.859682,-1.328586,-0.427350,-0.536360,-0.669495,-0.358344,0.274221,0.246194,-0.161812,0.133066,-0.835797,-0.493345,-0.634210,-0.367633,-1.448141,-0.374686,-0.599186,-0.402131,-0.567152,-0.660478,0.136592,-0.115532,-0.247367,0.231311,0.100345,-0.303266,-0.283398,0.145326,-1.123667,-0.078916,0.154070,-0.593037,-0.312191,-0.678668,-0.414604,0.406801,-0.470528,0.709633,0.088247,0.766026,0.601654,0.127840,0.113383,0.231053,-0.209605,0.155193,-0.339770,0.121350,-0.523049,0.126449,-0.220215,-0.015448,0.670909,1.202725,0.695016,0.322062,0.452739,-0.170804,0.106165,0.359970,0.044703,-0.478532,-0.355030,0.310554,0.002788,0.017130,0.298647,0.452088,0.241402,0.748233,-0.175680,-0.202307,0.187660,0.098683,-0.159175,-0.385111,0.313700,0.093686,0.373591,-0.256297,-0.038149,-0.320887,-0.111674,-0.738445,-0.467654,-0.318143,-0.511137,-0.128022,0.545984,-0.168029
